indice,conv,curso_aca,especialidad,id,nota_bach,nota_def,nota_prue,universidad,cod_universidad
871,C66,2023/2024,quis,pyE43157,9.0,8.78,8.5,Universidad de La Laguna,ULL03
872,C63,2021/2022,laborum,cXp00468,5.39,7.45,7.8,Universidad de La Laguna,ULL03
873,C41,2021/2022,reiciendis,TGj77540,8.6,6.19,9.73,Universidad de La Laguna,ULL03
874,C55,2019/2020,vero,LtT40066,6.94,6.36,6.54,Universidad de Madrid,UDM01
875,C92,2020/2021,qui,Lzz14733,7.95,5.41,7.07,Universidad de Madrid,UDM01
876,C74,2022/2023,tempore,yyT86870,6.6,5.57,5.67,Universidad de La Laguna,ULL03
877,C85,2021/2022,dicta,zfy15022,7.72,5.96,8.28,Universidad de Madrid,UDM01
878,C26,2018/2019,vero,ULY98259,6.15,9.72,5.42,Universidad de La Laguna,ULL03
879,C24,2021/2022,nobis,Qrv39435,9.98,7.08,10.0,Universidad de Madrid,UDM01
880,C22,2023/2024,vel,QUn16943,5.81,9.85,5.89,Universidad de Barcelona,UDB02
881,C45,2019/2020,fugiat,kRs74427,7.97,5.25,7.43,Universidad de Madrid,UDM01
882,C29,2022/2023,fugiat,qRH90437,9.45,5.84,6.4,Universidad de Barcelona,UDB02
883,C47,2020/2021,facere,iei05701,7.03,6.24,5.11,Universidad de Barcelona,UDB02
884,C03,2019/2020,veniam,BBa39852,6.06,7.1,6.03,Universidad de Madrid,UDM01
885,C76,2022/2023,ea,uFM67213,6.51,6.13,9.89,Universidad de Madrid,UDM01
886,C75,2023/2024,magnam,Qwo23224,8.28,9.25,6.65,Universidad de Barcelona,UDB02
887,C06,2017/2018,reiciendis,tih34262,5.78,5.22,7.27,Universidad de La Laguna,ULL03
888,C87,2017/2018,illum,dXU18005,6.1,6.16,9.47,Universidad de La Laguna,ULL03
889,C03,2022/2023,quo,mWD56969,6.72,9.2,5.69,Universidad de La Laguna,ULL03
890,C59,2021/2022,animi,QjA31040,5.48,8.28,8.6,Universidad de La Laguna,ULL03
891,C46,2021/2022,ut,Vvc53527,7.28,8.41,6.08,Universidad de Madrid,UDM01
892,C20,2019/2020,minus,oNs18547,7.01,8.88,7.53,Universidad de La Laguna,ULL03
893,C60,2023/2024,neque,RKq01501,7.19,7.34,9.5,Universidad de Barcelona,UDB02
894,C56,2020/2021,eligendi,Bhl13914,8.45,5.54,9.41,Universidad de Barcelona,UDB02
895,C62,2018/2019,consequatur,eEp49773,6.02,7.95,5.53,Universidad de Madrid,UDM01
896,C17,2021/2022,accusantium,onv52431,6.56,6.89,9.0,Universidad de Madrid,UDM01
897,C89,2021/2022,asperiores,ICy47025,6.46,9.15,9.75,Universidad de La Laguna,ULL03
898,C96,2019/2020,corporis,div32043,9.89,6.04,7.81,Universidad de Barcelona,UDB02
899,C65,2017/2018,necessitatibus,geV08734,5.71,6.04,9.4,Universidad de Madrid,UDM01
900,C57,2021/2022,nostrum,gLI64430,6.86,6.41,7.84,Universidad de Madrid,UDM01
901,C98,2023/2024,illum,byV95833,8.55,7.45,5.05,Universidad de La Laguna,ULL03
902,C10,2022/2023,excepturi,jeE12800,5.76,9.72,5.18,Universidad de Barcelona,UDB02
903,C95,2017/2018,quasi,DBT40879,8.4,6.98,6.09,Universidad de Madrid,UDM01
904,C28,2019/2020,neque,YHJ68037,9.3,9.54,9.31,Universidad de Barcelona,UDB02
905,C43,2023/2024,voluptas,OPw58116,7.01,5.85,5.46,Universidad de Barcelona,UDB02
906,C91,2020/2021,hic,Nsa65454,5.24,9.95,8.7,Universidad de Madrid,UDM01
907,C16,2022/2023,porro,IaB03314,6.22,6.67,5.9,Universidad de Madrid,UDM01
908,C34,2023/2024,a,ZXK21010,8.42,8.19,5.43,Universidad de Madrid,UDM01
909,C08,2019/2020,possimus,gUG98483,8.42,5.37,9.16,Universidad de Madrid,UDM01
910,C25,2017/2018,soluta,PWL80826,8.33,8.69,5.51,Universidad de Barcelona,UDB02
911,C28,2021/2022,fugit,BpH17547,6.59,5.48,5.15,Universidad de Madrid,UDM01
912,C32,2020/2021,repellendus,eRd89459,9.84,9.2,6.01,Universidad de Madrid,UDM01
913,C90,2022/2023,aut,ERS14460,7.37,5.63,9.76,Universidad de Barcelona,UDB02
914,C93,2018/2019,eveniet,iWI52774,8.54,5.6,6.56,Universidad de La Laguna,ULL03
915,C28,2019/2020,est,hvq45092,6.04,6.33,8.54,Universidad de Madrid,UDM01
916,C32,2018/2019,repellat,sOF32896,5.91,9.28,6.28,Universidad de Barcelona,UDB02
917,C93,2020/2021,labore,DSP27361,7.18,6.15,7.94,Universidad de La Laguna,ULL03
918,C39,2020/2021,adipisci,bEu53078,5.4,9.08,8.94,Universidad de Madrid,UDM01
919,C30,2021/2022,id,Aay46100,7.09,9.86,5.32,Universidad de Madrid,UDM01
920,C64,2019/2020,fugiat,zps05036,6.67,8.69,5.8,Universidad de Madrid,UDM01
921,C91,2017/2018,laboriosam,Oit98052,7.04,9.77,6.42,Universidad de Barcelona,UDB02
922,C91,2021/2022,quaerat,fFH13433,9.58,8.45,6.05,Universidad de Barcelona,UDB02
923,C33,2022/2023,velit,HxM44394,9.04,5.63,5.39,Universidad de Barcelona,UDB02
924,C84,2022/2023,temporibus,SXa72006,7.85,9.52,6.64,Universidad de La Laguna,ULL03
925,C94,2017/2018,deserunt,aNP81412,6.87,9.94,6.41,Universidad de La Laguna,ULL03
926,C51,2019/2020,itaque,zGu99170,9.8,7.23,5.78,Universidad de La Laguna,ULL03
927,C76,2017/2018,esse,vMD09418,9.33,5.52,6.2,Universidad de Barcelona,UDB02
928,C12,2019/2020,officia,WJu81981,8.53,6.23,6.62,Universidad de La Laguna,ULL03
929,C90,2020/2021,amet,rxb33781,9.32,8.43,9.86,Universidad de Barcelona,UDB02
930,C69,2022/2023,ipsa,fOB22716,7.62,5.67,5.22,Universidad de Madrid,UDM01
931,C61,2019/2020,alias,PzV65675,8.0,9.77,8.06,Universidad de Barcelona,UDB02
932,C07,2017/2018,sit,gXS69526,6.53,6.13,6.78,Universidad de Madrid,UDM01
933,C39,2020/2021,reprehenderit,Ayv61296,8.03,9.95,7.61,Universidad de Barcelona,UDB02
934,C76,2022/2023,commodi,FgG05018,5.27,8.19,9.97,Universidad de Madrid,UDM01
935,C84,2020/2021,veniam,wmb27103,8.35,8.65,6.59,Universidad de Barcelona,UDB02
936,C78,2019/2020,consequatur,gWN23451,6.69,7.98,7.81,Universidad de La Laguna,ULL03
937,C63,2017/2018,cupiditate,URg05566,5.9,8.89,5.61,Universidad de La Laguna,ULL03
938,C30,2017/2018,debitis,SYH97471,8.0,5.25,9.54,Universidad de Barcelona,UDB02
939,C11,2017/2018,odit,GSn83498,5.71,5.2,7.09,Universidad de La Laguna,ULL03
940,C80,2018/2019,deserunt,Aov23976,6.05,5.69,8.97,Universidad de La Laguna,ULL03
941,C60,2023/2024,qui,DVN38105,9.58,5.26,7.32,Universidad de Barcelona,UDB02
942,C00,2018/2019,eaque,tKQ25033,9.05,5.54,9.82,Universidad de La Laguna,ULL03
943,C46,2018/2019,minima,Prq00179,5.19,7.41,6.82,Universidad de Madrid,UDM01
944,C47,2017/2018,natus,tYv19482,5.3,8.56,5.13,Universidad de Madrid,UDM01
945,C14,2018/2019,consequuntur,Boa08460,7.31,8.3,7.96,Universidad de Barcelona,UDB02
946,C98,2022/2023,modi,UCd37009,8.57,8.89,8.77,Universidad de Madrid,UDM01
947,C11,2021/2022,totam,pWt62289,9.98,7.95,6.2,Universidad de Madrid,UDM01
948,C80,2022/2023,saepe,uNg92042,8.77,9.43,7.4,Universidad de La Laguna,ULL03
949,C12,2020/2021,fugit,ZKX41453,9.68,7.02,8.17,Universidad de La Laguna,ULL03
950,C41,2019/2020,nesciunt,iew91836,9.42,9.84,9.63,Universidad de Madrid,UDM01
951,C27,2023/2024,veritatis,JGG93810,9.86,5.76,8.84,Universidad de Barcelona,UDB02
952,C72,2019/2020,atque,HRJ46968,7.48,9.3,6.88,Universidad de Barcelona,UDB02
953,C21,2021/2022,tempora,nQo54485,8.05,9.96,7.26,Universidad de Barcelona,UDB02
954,C42,2019/2020,amet,QXu95982,9.98,6.77,7.19,Universidad de Madrid,UDM01
955,C98,2021/2022,eaque,tBY92688,7.96,6.91,9.42,Universidad de La Laguna,ULL03
956,C10,2017/2018,sed,APl56693,9.43,9.88,6.13,Universidad de Madrid,UDM01
957,C19,2018/2019,quia,XwD52609,8.79,8.47,6.53,Universidad de Barcelona,UDB02
958,C35,2022/2023,quae,ZOj66678,6.12,6.46,8.44,Universidad de Madrid,UDM01
959,C55,2019/2020,sequi,qTA42481,9.45,7.99,5.53,Universidad de Madrid,UDM01
960,C49,2023/2024,cumque,lzx75600,6.64,8.46,8.16,Universidad de Barcelona,UDB02
961,C85,2021/2022,eaque,jGx58424,9.23,9.04,5.83,Universidad de La Laguna,ULL03
962,C16,2018/2019,aut,GJW90643,9.75,9.31,8.04,Universidad de Barcelona,UDB02
963,C87,2019/2020,placeat,FUG07622,5.15,9.27,6.64,Universidad de Barcelona,UDB02
964,C62,2021/2022,nemo,Vtc32959,6.26,5.22,5.49,Universidad de La Laguna,ULL03
965,C75,2023/2024,odit,tME47986,7.59,5.05,8.36,Universidad de Barcelona,UDB02
966,C51,2019/2020,perferendis,liB79969,5.08,7.57,5.48,Universidad de Madrid,UDM01
967,C65,2017/2018,sit,vHC97990,5.13,7.21,8.46,Universidad de Barcelona,UDB02
968,C21,2018/2019,molestias,vvT64481,6.07,6.37,9.47,Universidad de Madrid,UDM01
969,C05,2017/2018,perferendis,nnU61012,7.3,9.02,6.44,Universidad de La Laguna,ULL03
970,C03,2022/2023,ipsam,jQk38732,6.82,7.33,8.41,Universidad de La Laguna,ULL03
971,C62,2020/2021,assumenda,myZ06485,8.48,9.34,6.33,Universidad de La Laguna,ULL03
972,C40,2022/2023,neque,AYV54175,6.12,8.7,7.11,Universidad de Madrid,UDM01
973,C63,2021/2022,voluptas,lnw96306,7.33,8.27,6.71,Universidad de Madrid,UDM01
974,C76,2021/2022,fuga,fLR22848,8.01,5.15,9.43,Universidad de Barcelona,UDB02
975,C77,2022/2023,praesentium,dvc81617,5.18,6.61,6.16,Universidad de La Laguna,ULL03
976,C49,2019/2020,doloremque,cdK38652,5.14,6.55,9.34,Universidad de La Laguna,ULL03
977,C50,2017/2018,ratione,VUD82182,5.98,8.31,5.65,Universidad de Barcelona,UDB02
978,C31,2023/2024,quas,BKY26936,8.33,7.8,9.85,Universidad de Barcelona,UDB02
979,C38,2021/2022,laboriosam,eZL30846,9.36,5.7,8.28,Universidad de La Laguna,ULL03
980,C96,2023/2024,eligendi,mfi32631,5.56,8.6,9.49,Universidad de Madrid,UDM01
981,C72,2020/2021,est,gNo06878,6.55,6.7,8.66,Universidad de Madrid,UDM01
982,C42,2021/2022,beatae,YUe72656,8.66,9.49,8.82,Universidad de Madrid,UDM01
983,C23,2021/2022,iusto,eoG79792,9.55,6.07,7.98,Universidad de Madrid,UDM01
984,C95,2019/2020,quaerat,Kwt03954,7.4,6.79,5.63,Universidad de Barcelona,UDB02
985,C95,2019/2020,consequatur,ZNm73829,8.86,8.74,7.2,Universidad de Barcelona,UDB02
986,C66,2021/2022,recusandae,DKB12791,9.62,8.69,9.48,Universidad de La Laguna,ULL03
987,C78,2022/2023,corporis,Jaq14049,6.32,7.94,8.88,Universidad de Madrid,UDM01
988,C24,2021/2022,ex,daX60573,9.89,8.14,9.04,Universidad de La Laguna,ULL03
989,C15,2023/2024,consequatur,XCf03463,7.32,5.83,9.02,Universidad de Madrid,UDM01
990,C48,2018/2019,in,JHO05297,8.4,9.77,6.62,Universidad de Barcelona,UDB02
991,C05,2020/2021,odit,hhW48432,6.61,6.74,5.49,Universidad de Madrid,UDM01
992,C22,2021/2022,explicabo,bax93326,7.14,6.11,9.04,Universidad de Madrid,UDM01
993,C64,2020/2021,omnis,brR71369,7.53,5.72,6.93,Universidad de Madrid,UDM01
994,C56,2021/2022,tempore,MNZ57975,6.23,8.2,7.44,Universidad de La Laguna,ULL03
995,C82,2022/2023,accusantium,uTh37300,5.01,8.26,5.0,Universidad de Barcelona,UDB02
996,C08,2017/2018,iure,lVF43780,5.63,9.41,5.49,Universidad de Madrid,UDM01
997,C17,2023/2024,itaque,PTz41547,6.77,5.55,5.58,Universidad de La Laguna,ULL03
998,C95,2019/2020,culpa,jIm20238,5.48,5.59,7.57,Universidad de Barcelona,UDB02
999,C91,2023/2024,rerum,FyB06695,8.7,7.6,8.39,Universidad de Madrid,UDM01
1000,C31,2023/2024,aspernatur,CTm84076,7.58,8.67,6.48,Universidad de Madrid,UDM01
1001,C70,2021/2022,provident,HFo78007,6.53,6.22,6.59,Universidad de Barcelona,UDB02
1002,C41,2022/2023,nihil,zHx36150,9.29,6.32,5.36,Universidad de La Laguna,ULL03
1003,C68,2017/2018,magnam,NIF49789,9.94,7.23,6.16,Universidad de Madrid,UDM01
1004,C07,2021/2022,libero,hDy81598,7.72,6.58,5.72,Universidad de La Laguna,ULL03
1005,C88,2021/2022,in,WhA88431,7.69,6.69,6.55,Universidad de La Laguna,ULL03
1006,C45,2018/2019,odio,OGH86937,9.88,9.9,6.29,Universidad de Barcelona,UDB02
1007,C12,2020/2021,provident,xJc63777,5.2,7.4,9.8,Universidad de La Laguna,ULL03
1008,C96,2019/2020,voluptatum,zxK20371,5.6,6.53,9.78,Universidad de Madrid,UDM01
1009,C88,2023/2024,aliquam,hrY31468,5.99,6.73,9.73,Universidad de Barcelona,UDB02
1010,C81,2017/2018,cumque,NDD23590,7.58,7.33,5.35,Universidad de Barcelona,UDB02
1011,C79,2023/2024,eligendi,bbA03257,6.67,9.33,7.67,Universidad de Madrid,UDM01
1012,C10,2022/2023,nobis,RZB22285,8.48,8.42,8.15,Universidad de La Laguna,ULL03
1013,C88,2022/2023,ea,myZ47292,6.15,6.5,6.6,Universidad de Madrid,UDM01
1014,C85,2023/2024,facere,Bdl68067,9.71,5.99,6.34,Universidad de La Laguna,ULL03
1015,C95,2020/2021,iusto,XXx55917,9.32,8.98,8.07,Universidad de Madrid,UDM01
1016,C00,2019/2020,voluptas,LUy50636,5.98,6.66,7.65,Universidad de Barcelona,UDB02
1017,C03,2022/2023,perspiciatis,Yyp35140,8.26,8.02,7.33,Universidad de Barcelona,UDB02
1018,C68,2017/2018,sint,Qtt14211,8.8,8.28,5.43,Universidad de Madrid,UDM01
1019,C32,2023/2024,quibusdam,rYU46645,8.21,9.05,8.98,Universidad de Barcelona,UDB02
1020,C97,2017/2018,cum,xDb43740,8.32,6.36,6.72,Universidad de La Laguna,ULL03
1021,C85,2023/2024,reprehenderit,cbu18465,8.78,9.87,5.05,Universidad de La Laguna,ULL03
1022,C42,2020/2021,nam,WHt59639,9.99,8.74,8.53,Universidad de Barcelona,UDB02
1023,C74,2020/2021,in,NbM51630,9.91,5.64,6.17,Universidad de Barcelona,UDB02
1024,C59,2021/2022,facere,lwN68545,7.74,8.98,8.33,Universidad de La Laguna,ULL03
1025,C79,2022/2023,enim,IjP85755,6.45,6.49,5.25,Universidad de Barcelona,UDB02
1026,C32,2019/2020,nisi,AtM97787,6.12,9.02,9.52,Universidad de Madrid,UDM01
1027,C97,2018/2019,odio,QcU42595,9.7,6.37,5.53,Universidad de Madrid,UDM01
1028,C58,2019/2020,accusantium,Xtd68983,6.48,8.14,9.57,Universidad de Barcelona,UDB02
1029,C57,2019/2020,repellendus,rdG49903,9.33,9.63,9.26,Universidad de La Laguna,ULL03
1030,C98,2021/2022,facilis,ENo67206,6.89,7.97,6.26,Universidad de La Laguna,ULL03
1031,C27,2022/2023,architecto,xva59679,9.5,9.17,9.55,Universidad de Barcelona,UDB02
1032,C01,2017/2018,cumque,emX05325,5.66,8.46,9.08,Universidad de Barcelona,UDB02
1033,C05,2019/2020,animi,kqc14322,9.55,5.23,7.77,Universidad de Madrid,UDM01
1034,C37,2020/2021,quae,vyJ77275,8.2,5.83,8.15,Universidad de Barcelona,UDB02
1035,C98,2021/2022,ipsum,WPN04219,9.97,7.96,5.24,Universidad de Barcelona,UDB02
1036,C71,2020/2021,quidem,wCO44734,8.96,5.97,6.52,Universidad de Madrid,UDM01
1037,C47,2023/2024,quia,xSw64451,5.99,5.82,7.45,Universidad de Barcelona,UDB02
1038,C37,2020/2021,nesciunt,MSu49487,6.53,5.02,6.76,Universidad de Madrid,UDM01
1039,C66,2019/2020,ab,Yak34957,5.78,5.65,8.23,Universidad de La Laguna,ULL03
1040,C25,2023/2024,dolorem,znJ42909,6.85,6.52,5.91,Universidad de Barcelona,UDB02
1041,C30,2018/2019,veniam,msQ61572,8.99,9.49,6.57,Universidad de La Laguna,ULL03
1042,C01,2018/2019,suscipit,kxa49901,7.16,6.68,9.66,Universidad de La Laguna,ULL03
1043,C43,2017/2018,sequi,grH95683,9.29,8.32,5.51,Universidad de Barcelona,UDB02
1044,C30,2019/2020,optio,anD45504,8.99,6.99,8.4,Universidad de La Laguna,ULL03
1045,C92,2019/2020,nobis,GTH74984,7.75,7.1,9.84,Universidad de La Laguna,ULL03
1046,C69,2022/2023,repellat,KLP37190,8.17,6.26,9.52,Universidad de Barcelona,UDB02
1047,C87,2020/2021,eveniet,kYc40620,7.66,5.96,5.53,Universidad de Barcelona,UDB02
1048,C40,2018/2019,repellat,SXn94837,5.85,9.8,6.36,Universidad de Madrid,UDM01
1049,C75,2017/2018,libero,aNy50772,7.05,5.24,8.0,Universidad de Barcelona,UDB02
1050,C40,2018/2019,deserunt,XFM02863,8.75,9.28,7.83,Universidad de Madrid,UDM01
1051,C74,2019/2020,quae,nmG69343,9.17,5.8,7.99,Universidad de Madrid,UDM01
1052,C51,2022/2023,id,MEk48537,6.04,5.9,8.03,Universidad de Madrid,UDM01
1053,C84,2020/2021,nostrum,TyI05197,6.37,7.27,7.24,Universidad de Barcelona,UDB02
1054,C38,2021/2022,impedit,jaI33186,8.51,8.67,5.67,Universidad de Barcelona,UDB02
1055,C47,2022/2023,suscipit,cfN87035,7.01,5.96,9.8,Universidad de Madrid,UDM01
1056,C13,2022/2023,alias,HBr52065,9.97,7.95,6.33,Universidad de Barcelona,UDB02
1057,C19,2018/2019,enim,nnO49960,7.1,6.54,6.32,Universidad de Barcelona,UDB02
1058,C97,2018/2019,non,Bwe69924,8.25,5.08,5.96,Universidad de Madrid,UDM01
1059,C06,2021/2022,ipsa,ppp09680,6.93,8.94,8.61,Universidad de Madrid,UDM01
1060,C29,2018/2019,vel,ClX01548,8.06,5.58,7.47,Universidad de La Laguna,ULL03
1061,C90,2022/2023,optio,gCV36844,9.7,7.08,5.2,Universidad de Barcelona,UDB02
1062,C23,2017/2018,porro,kqn47932,5.91,6.83,6.3,Universidad de Madrid,UDM01
1063,C31,2019/2020,deserunt,XFD63557,6.5,6.25,8.79,Universidad de Barcelona,UDB02
1064,C95,2022/2023,ducimus,qgK95833,7.74,5.38,9.98,Universidad de Barcelona,UDB02
1065,C36,2023/2024,asperiores,pnU94657,5.25,7.15,7.29,Universidad de Barcelona,UDB02
1066,C92,2019/2020,dicta,WTY52327,6.87,8.81,7.18,Universidad de La Laguna,ULL03
1067,C12,2023/2024,earum,NPn68392,8.94,9.02,7.97,Universidad de Madrid,UDM01
1068,C37,2018/2019,corporis,LbD77659,8.04,7.76,6.6,Universidad de La Laguna,ULL03
1069,C78,2019/2020,voluptatem,nMV19823,5.62,5.22,6.66,Universidad de Madrid,UDM01
1070,C14,2018/2019,possimus,inm02688,6.7,8.14,6.95,Universidad de Madrid,UDM01
1071,C27,2017/2018,iure,qhM52528,8.41,9.77,8.31,Universidad de Barcelona,UDB02
1072,C44,2017/2018,repellat,BIS80136,5.26,7.14,8.96,Universidad de La Laguna,ULL03
1073,C19,2023/2024,beatae,edG04742,7.61,6.32,9.38,Universidad de La Laguna,ULL03
1074,C19,2020/2021,soluta,hZz63432,5.18,5.47,8.01,Universidad de Madrid,UDM01
1075,C51,2022/2023,temporibus,tBA63804,7.44,6.19,7.37,Universidad de La Laguna,ULL03
1076,C04,2021/2022,consequuntur,zxd09191,7.91,9.13,5.74,Universidad de Barcelona,UDB02
1077,C46,2022/2023,molestias,NUb93683,7.67,8.98,7.57,Universidad de La Laguna,ULL03
1078,C37,2017/2018,minus,brO85100,6.35,6.29,5.33,Universidad de La Laguna,ULL03
1079,C61,2018/2019,necessitatibus,ZVx26982,9.22,7.68,8.13,Universidad de Barcelona,UDB02
1080,C99,2020/2021,nobis,eZC42351,5.46,8.2,9.07,Universidad de Madrid,UDM01
1081,C39,2020/2021,occaecati,Akg03110,5.49,8.3,7.78,Universidad de Madrid,UDM01
1082,C24,2019/2020,minima,OXX53484,9.79,5.55,7.12,Universidad de La Laguna,ULL03
1083,C45,2023/2024,perferendis,pLt07696,7.09,6.55,5.54,Universidad de La Laguna,ULL03
1084,C92,2018/2019,reprehenderit,ICD34607,5.32,5.02,8.08,Universidad de Barcelona,UDB02
1085,C19,2021/2022,perspiciatis,tTp08402,8.54,7.03,8.64,Universidad de Madrid,UDM01
1086,C82,2022/2023,voluptatibus,kXz52687,7.14,7.54,7.11,Universidad de Barcelona,UDB02
1087,C41,2020/2021,architecto,lRl71441,5.45,8.5,7.52,Universidad de Madrid,UDM01
1088,C67,2017/2018,vero,wmp59577,9.81,7.93,7.14,Universidad de Madrid,UDM01
1089,C37,2019/2020,nam,mKm22200,8.48,5.33,7.89,Universidad de Barcelona,UDB02
1090,C72,2022/2023,sit,cyq88755,6.57,5.9,9.93,Universidad de Madrid,UDM01
1091,C82,2017/2018,esse,zXm93251,9.16,8.25,6.55,Universidad de Barcelona,UDB02
1092,C08,2017/2018,nemo,wiR09656,8.53,9.34,8.35,Universidad de Madrid,UDM01
1093,C50,2021/2022,accusantium,nhF81305,7.96,9.44,7.64,Universidad de La Laguna,ULL03
1094,C28,2022/2023,illo,Ils26972,5.07,5.37,5.37,Universidad de La Laguna,ULL03
1095,C78,2020/2021,rerum,QRg93077,9.06,7.05,8.68,Universidad de La Laguna,ULL03
1096,C32,2022/2023,voluptatem,pVm68345,7.09,5.35,9.92,Universidad de Madrid,UDM01
1097,C58,2017/2018,optio,Wyx57591,9.52,6.77,5.02,Universidad de Madrid,UDM01
1098,C24,2023/2024,dolor,uMi16994,5.88,5.5,7.7,Universidad de Madrid,UDM01
1099,C64,2019/2020,suscipit,Epv31958,8.15,5.71,7.61,Universidad de Madrid,UDM01
1100,C10,2022/2023,tenetur,VHZ91775,6.58,6.7,8.47,Universidad de Barcelona,UDB02
1101,C74,2018/2019,nam,PVi78864,7.15,9.13,8.33,Universidad de La Laguna,ULL03
1102,C47,2021/2022,recusandae,jez64345,9.3,7.65,6.62,Universidad de Barcelona,UDB02
1103,C91,2023/2024,laborum,kEc80860,9.82,7.76,8.82,Universidad de Barcelona,UDB02
1104,C05,2021/2022,culpa,MXY21780,8.41,7.67,6.53,Universidad de Madrid,UDM01
1105,C18,2018/2019,soluta,KEb09387,6.06,5.37,6.49,Universidad de Madrid,UDM01
1106,C52,2020/2021,nostrum,StD36762,5.2,9.22,9.01,Universidad de Madrid,UDM01
1107,C94,2017/2018,velit,SOE72985,9.87,9.0,9.43,Universidad de La Laguna,ULL03
1108,C51,2020/2021,odio,ybM07604,7.23,7.24,7.51,Universidad de La Laguna,ULL03
1109,C57,2020/2021,impedit,GOb65162,9.49,9.02,6.34,Universidad de Barcelona,UDB02
1110,C61,2023/2024,tempore,qnt18781,7.09,5.87,8.38,Universidad de Madrid,UDM01
1111,C28,2021/2022,in,WBq46327,8.98,6.72,8.08,Universidad de La Laguna,ULL03
1112,C02,2019/2020,vitae,Qaf79416,6.77,5.37,6.56,Universidad de La Laguna,ULL03
1113,C96,2018/2019,ad,TAW80552,9.81,5.06,6.37,Universidad de Madrid,UDM01
1114,C85,2017/2018,saepe,YXh65148,8.69,9.36,7.19,Universidad de Barcelona,UDB02
1115,C22,2018/2019,tempore,fpL98888,9.27,6.84,8.78,Universidad de Madrid,UDM01
1116,C05,2021/2022,minima,FFV56395,8.19,6.56,6.51,Universidad de Barcelona,UDB02
1117,C83,2018/2019,facere,mCU72727,8.83,9.66,6.96,Universidad de Madrid,UDM01
1118,C37,2022/2023,nam,Ycl08998,5.22,6.23,5.0,Universidad de Barcelona,UDB02
1119,C83,2019/2020,cupiditate,fVP47731,9.33,6.96,5.17,Universidad de Madrid,UDM01
1120,C96,2023/2024,quae,SNs14283,5.93,6.38,6.72,Universidad de Barcelona,UDB02
1121,C80,2020/2021,sit,OnM62127,9.14,6.46,7.85,Universidad de Madrid,UDM01
1122,C30,2021/2022,earum,CQI98221,9.08,6.76,8.8,Universidad de Barcelona,UDB02
1123,C87,2022/2023,numquam,Rin83153,9.66,7.85,5.71,Universidad de Madrid,UDM01
1124,C10,2021/2022,similique,srb46415,8.96,6.16,5.91,Universidad de Madrid,UDM01
1125,C41,2022/2023,at,tQi80222,9.41,8.7,6.01,Universidad de La Laguna,ULL03
1126,C32,2020/2021,illo,zUQ80120,8.27,5.38,7.83,Universidad de La Laguna,ULL03
1127,C59,2017/2018,est,gNC98602,7.67,5.72,6.15,Universidad de Barcelona,UDB02
1128,C17,2023/2024,atque,voV75515,7.53,7.79,7.79,Universidad de La Laguna,ULL03
1129,C12,2020/2021,magnam,XaX33630,8.31,6.13,5.91,Universidad de Madrid,UDM01
1130,C33,2023/2024,quos,mNQ25901,9.13,7.91,6.17,Universidad de Barcelona,UDB02
1131,C00,2019/2020,voluptatem,QEh34779,7.58,6.05,6.1,Universidad de Madrid,UDM01
1132,C60,2018/2019,adipisci,cNh81675,8.54,8.31,9.03,Universidad de Madrid,UDM01
1133,C68,2018/2019,eveniet,gKs32108,8.3,7.08,7.47,Universidad de Barcelona,UDB02
1134,C06,2021/2022,velit,zgs18957,9.41,6.1,6.1,Universidad de Barcelona,UDB02
1135,C61,2022/2023,aut,ByT01793,9.19,7.72,8.14,Universidad de La Laguna,ULL03
1136,C59,2022/2023,placeat,qFA88084,5.88,5.99,6.04,Universidad de Barcelona,UDB02
1137,C54,2023/2024,eius,pRb13392,8.39,8.93,9.13,Universidad de Barcelona,UDB02
1138,C15,2018/2019,eligendi,iKb73805,9.05,8.85,5.93,Universidad de Barcelona,UDB02
1139,C45,2022/2023,fugit,JNQ03356,6.66,8.4,6.2,Universidad de Barcelona,UDB02
1140,C51,2022/2023,quae,aiL03467,6.35,7.84,5.63,Universidad de Madrid,UDM01
1141,C02,2021/2022,sunt,AMf79559,7.38,6.22,9.56,Universidad de Madrid,UDM01
1142,C76,2017/2018,eius,wBX48000,5.89,8.0,9.96,Universidad de Madrid,UDM01
1143,C46,2023/2024,quo,QOV05960,9.04,6.04,9.83,Universidad de La Laguna,ULL03
1144,C14,2023/2024,dicta,Tcy38679,9.33,9.99,5.42,Universidad de Madrid,UDM01
1145,C75,2023/2024,ipsa,xGe80489,6.44,9.35,6.99,Universidad de La Laguna,ULL03
1146,C13,2019/2020,tempora,dvx46743,5.02,5.14,8.5,Universidad de Barcelona,UDB02
1147,C19,2023/2024,debitis,KEy73194,6.24,6.61,6.51,Universidad de La Laguna,ULL03
1148,C31,2023/2024,beatae,vzQ95671,9.52,8.83,7.26,Universidad de Barcelona,UDB02
1149,C90,2019/2020,totam,oII82619,6.22,5.83,5.46,Universidad de Madrid,UDM01
1150,C23,2021/2022,distinctio,gyu34769,8.83,8.85,7.46,Universidad de La Laguna,ULL03
1151,C85,2023/2024,cum,VcL20570,9.35,9.3,6.49,Universidad de Barcelona,UDB02
1152,C30,2017/2018,debitis,dfo03427,9.98,9.63,5.98,Universidad de Madrid,UDM01
1153,C86,2022/2023,perspiciatis,OWB04361,8.29,5.8,5.97,Universidad de Madrid,UDM01
