id,anio_nac,universidad,cod_universidad,abandona
doy52592,1987,Universidad de Barcelona,UDB02,si
RhZ62881,1994,Universidad de Madrid,UDM01,no
fnp11372,1994,Universidad de Madrid,UDM01,si
RCy25901,1987,Universidad de Barcelona,UDB02,si
OGO33717,1993,Universidad de Barcelona,UDB02,no
kgg28956,1980,Universidad de La Laguna,ULL03,no
Cpp71042,1986,Universidad de Barcelona,UDB02,no
zwP28137,1994,Universidad de La Laguna,ULL03,no
xqF61155,1982,Universidad de Madrid,UDM01,no
Oyj74234,1995,Universidad de Barcelona,UDB02,si
dUp34721,1985,Universidad de Barcelona,UDB02,si
QMX70460,1994,Universidad de Barcelona,UDB02,si
lyt07650,1986,Universidad de Madrid,UDM01,si
Tha65082,1983,Universidad de Madrid,UDM01,no
yZX40364,1992,Universidad de Barcelona,UDB02,si
hEF36416,1989,Universidad de La Laguna,ULL03,si
QDT02972,1993,Universidad de Barcelona,UDB02,no
ajF94413,1983,Universidad de La Laguna,ULL03,si
tub10483,1981,Universidad de Madrid,UDM01,si
Usu57108,1999,Universidad de Barcelona,UDB02,no
Xbx86015,1997,Universidad de Barcelona,UDB02,no
RtF11062,1996,Universidad de Madrid,UDM01,no
CRq37524,1987,Universidad de Barcelona,UDB02,no
WCc66238,1999,Universidad de Barcelona,UDB02,si
MKS46177,1981,Universidad de La Laguna,ULL03,si
OLo77040,1990,Universidad de La Laguna,ULL03,no
PHL98747,1996,Universidad de Barcelona,UDB02,si
Wmp04841,1989,Universidad de Madrid,UDM01,si
LWz31564,1995,Universidad de Barcelona,UDB02,si
umF93189,1997,Universidad de Madrid,UDM01,no
jEx74735,1980,Universidad de Madrid,UDM01,no
toK43948,1992,Universidad de La Laguna,ULL03,no
eWV72104,1995,Universidad de Barcelona,UDB02,no
jWm73244,1990,Universidad de La Laguna,ULL03,si
YpP73347,1996,Universidad de Barcelona,UDB02,no
lJL71369,1981,Universidad de Madrid,UDM01,no
Kos47993,1992,Universidad de Madrid,UDM01,si
oyU06386,1985,Universidad de La Laguna,ULL03,si
SyQ95345,1988,Universidad de Madrid,UDM01,no
tGK25455,1999,Universidad de Barcelona,UDB02,no
CTU23661,1999,Universidad de Madrid,UDM01,si
OTL54349,1985,Universidad de La Laguna,ULL03,no
fSf90681,1987,Universidad de Madrid,UDM01,si
ORJ84976,1994,Universidad de Madrid,UDM01,si
nDp14201,1981,Universidad de La Laguna,ULL03,no
tZE81826,1990,Universidad de Barcelona,UDB02,no
Hpn04478,1983,Universidad de Barcelona,UDB02,si
zQB86785,1980,Universidad de Barcelona,UDB02,si
QBf62720,1981,Universidad de Madrid,UDM01,no
XqL70892,1991,Universidad de La Laguna,ULL03,no
jJq10543,1984,Universidad de Madrid,UDM01,no
OQs84661,1998,Universidad de Madrid,UDM01,si
GyB54806,1990,Universidad de La Laguna,ULL03,no
GXh18833,1999,Universidad de Barcelona,UDB02,no
HQA79898,1992,Universidad de Madrid,UDM01,si
YEA30554,1982,Universidad de Barcelona,UDB02,si
elE67267,1993,Universidad de Barcelona,UDB02,si
Wjz85248,1991,Universidad de Madrid,UDM01,no
npQ42353,1998,Universidad de Madrid,UDM01,si
tOC43644,1988,Universidad de La Laguna,ULL03,no
PYQ94768,1998,Universidad de La Laguna,ULL03,si
hYl12090,1985,Universidad de Madrid,UDM01,no
wjW87083,1987,Universidad de La Laguna,ULL03,no
AZT27006,1988,Universidad de Barcelona,UDB02,si
jbw11188,1992,Universidad de Barcelona,UDB02,si
UnP14926,1983,Universidad de La Laguna,ULL03,si
Mhu05559,1986,Universidad de La Laguna,ULL03,si
Iun90736,1993,Universidad de La Laguna,ULL03,si
xBo00375,1986,Universidad de Barcelona,UDB02,si
lqG03648,1981,Universidad de Madrid,UDM01,no
JNn77090,1992,Universidad de La Laguna,ULL03,si
rfE63083,1999,Universidad de La Laguna,ULL03,si
Lhf40828,1981,Universidad de Madrid,UDM01,si
fpi16192,1982,Universidad de Barcelona,UDB02,si
mIM28625,1997,Universidad de Madrid,UDM01,si
qHf02238,1980,Universidad de Barcelona,UDB02,si
NrL38306,1981,Universidad de La Laguna,ULL03,no
Kjp63870,1995,Universidad de La Laguna,ULL03,si
udy44924,1994,Universidad de La Laguna,ULL03,si
dmr56148,1982,Universidad de La Laguna,ULL03,si
ITl13552,1983,Universidad de Madrid,UDM01,no
qQJ45476,1999,Universidad de La Laguna,ULL03,no
URU18898,1994,Universidad de Barcelona,UDB02,no
XeF29222,1984,Universidad de La Laguna,ULL03,si
TxT12030,1981,Universidad de Madrid,UDM01,si
CYR82026,1981,Universidad de La Laguna,ULL03,no
dsg20946,1999,Universidad de Barcelona,UDB02,no
BXV69761,1993,Universidad de La Laguna,ULL03,si
WyK42440,1996,Universidad de Barcelona,UDB02,si
Hjp43759,1984,Universidad de Barcelona,UDB02,si
Wdi74968,1998,Universidad de Barcelona,UDB02,si
UuS02774,1982,Universidad de La Laguna,ULL03,si
BiN67665,1987,Universidad de La Laguna,ULL03,no
Ndg82594,1996,Universidad de Madrid,UDM01,si
awm20997,1980,Universidad de La Laguna,ULL03,no
wyf63354,1996,Universidad de La Laguna,ULL03,si
Puk23204,1997,Universidad de Madrid,UDM01,si
SXw29142,1998,Universidad de Barcelona,UDB02,no
pZd72446,1987,Universidad de Barcelona,UDB02,no
kUa93885,1985,Universidad de Madrid,UDM01,no
swa83045,1993,Universidad de Barcelona,UDB02,si
zRk82342,1991,Universidad de Barcelona,UDB02,no
xas43185,1989,Universidad de Barcelona,UDB02,si
fZZ02474,1981,Universidad de La Laguna,ULL03,si
dir29525,1998,Universidad de Madrid,UDM01,si
Nwv09895,1999,Universidad de Barcelona,UDB02,no
Jzg73866,1992,Universidad de La Laguna,ULL03,si
aSV38093,1981,Universidad de Barcelona,UDB02,si
LWI06516,1996,Universidad de La Laguna,ULL03,no
ZgT01600,1992,Universidad de Madrid,UDM01,no
ySN97540,1999,Universidad de Barcelona,UDB02,no
kDH05617,1984,Universidad de La Laguna,ULL03,si
Fzd79396,1998,Universidad de Barcelona,UDB02,no
OHt50957,1994,Universidad de La Laguna,ULL03,no
Uwd86899,1992,Universidad de Barcelona,UDB02,no
gNC43956,1998,Universidad de La Laguna,ULL03,no
Edh21044,1996,Universidad de La Laguna,ULL03,no
gpw90484,1988,Universidad de Barcelona,UDB02,si
neL43629,1983,Universidad de La Laguna,ULL03,no
HaV85924,1985,Universidad de Madrid,UDM01,no
bPL55358,1986,Universidad de La Laguna,ULL03,no
wGp28392,1998,Universidad de Madrid,UDM01,no
doD00216,1995,Universidad de Barcelona,UDB02,si
sZt30679,1992,Universidad de La Laguna,ULL03,si
iXX90408,1987,Universidad de Madrid,UDM01,no
Fxl89397,1980,Universidad de La Laguna,ULL03,si
VUG52226,1987,Universidad de Barcelona,UDB02,si
uhu32683,1981,Universidad de Barcelona,UDB02,si
INl34316,1998,Universidad de La Laguna,ULL03,no
WgP65378,1993,Universidad de Barcelona,UDB02,no
nHn90918,1989,Universidad de Madrid,UDM01,si
XIm71607,1997,Universidad de La Laguna,ULL03,no
Uwc92197,1986,Universidad de Barcelona,UDB02,si
UwP83370,1995,Universidad de Madrid,UDM01,si
PIr55825,1996,Universidad de Madrid,UDM01,si
ewD71599,1996,Universidad de Barcelona,UDB02,no
AfC54094,1995,Universidad de Madrid,UDM01,no
BOX22814,1982,Universidad de Madrid,UDM01,no
LFW03778,1992,Universidad de Barcelona,UDB02,si
cCE16163,1999,Universidad de La Laguna,ULL03,si
Bvn91662,1990,Universidad de Madrid,UDM01,no
yDX12846,1981,Universidad de Barcelona,UDB02,no
gIF13501,1995,Universidad de La Laguna,ULL03,no
jgL15506,1992,Universidad de Barcelona,UDB02,si
EeO80186,1983,Universidad de Madrid,UDM01,no
JXw19245,1988,Universidad de Barcelona,UDB02,no
XOb20286,1997,Universidad de Barcelona,UDB02,no
enM42658,1989,Universidad de Barcelona,UDB02,si
CaF40414,1999,Universidad de Madrid,UDM01,no
YCW05207,1980,Universidad de Madrid,UDM01,no
nSW89604,1997,Universidad de La Laguna,ULL03,no
JRX22719,1995,Universidad de Madrid,UDM01,no
gaD85910,1995,Universidad de Barcelona,UDB02,no
Zzp58781,1989,Universidad de La Laguna,ULL03,no
avT37780,1990,Universidad de La Laguna,ULL03,no
xKg07805,1981,Universidad de Barcelona,UDB02,si
iMp05675,1993,Universidad de Madrid,UDM01,no
MCs83110,1996,Universidad de Madrid,UDM01,no
aHD40564,1985,Universidad de Barcelona,UDB02,si
JWU84632,1999,Universidad de La Laguna,ULL03,si
tvO42209,1998,Universidad de Madrid,UDM01,no
rih88256,1981,Universidad de Madrid,UDM01,si
ooD60174,1996,Universidad de Barcelona,UDB02,no
tWv70762,1983,Universidad de Madrid,UDM01,si
wvH04681,1992,Universidad de Barcelona,UDB02,no
RFh12291,1990,Universidad de La Laguna,ULL03,no
EHJ15192,1984,Universidad de Barcelona,UDB02,no
xiL78217,1995,Universidad de La Laguna,ULL03,si
BjU10743,1982,Universidad de La Laguna,ULL03,no
yvy91024,1984,Universidad de Barcelona,UDB02,si
RGz73542,1992,Universidad de La Laguna,ULL03,si
RBw44752,1991,Universidad de Barcelona,UDB02,si
Ero65149,1983,Universidad de La Laguna,ULL03,no
ppi23537,1995,Universidad de Barcelona,UDB02,si
nac34630,1983,Universidad de Barcelona,UDB02,no
NSZ03188,1980,Universidad de La Laguna,ULL03,si
FHI86836,1994,Universidad de Barcelona,UDB02,no
wvp50390,1997,Universidad de Barcelona,UDB02,no
udE80808,1986,Universidad de La Laguna,ULL03,si
Pxy13927,1992,Universidad de La Laguna,ULL03,no
YmP73038,1985,Universidad de Madrid,UDM01,si
pAq01824,1985,Universidad de Madrid,UDM01,no
PnA57542,1984,Universidad de Madrid,UDM01,no
HBe92545,1995,Universidad de La Laguna,ULL03,no
uwP78171,1993,Universidad de Barcelona,UDB02,no
oeT96063,1999,Universidad de Madrid,UDM01,no
QDw24477,1996,Universidad de Madrid,UDM01,si
iZL70635,1983,Universidad de Barcelona,UDB02,si
ysB89413,1999,Universidad de Madrid,UDM01,no
PCQ13412,1999,Universidad de Madrid,UDM01,no
hqj90716,1987,Universidad de Barcelona,UDB02,no
wXG26161,1987,Universidad de Barcelona,UDB02,si
Qzr96204,1991,Universidad de La Laguna,ULL03,si
Xfm92444,1998,Universidad de Barcelona,UDB02,si
cLO44961,1989,Universidad de Barcelona,UDB02,si
WKH12482,1995,Universidad de Madrid,UDM01,si
HQS75596,1986,Universidad de Barcelona,UDB02,no
MYt25617,1991,Universidad de Barcelona,UDB02,no
Ehd28954,1992,Universidad de Madrid,UDM01,no
Ovt46118,1995,Universidad de La Laguna,ULL03,no
nci40017,1987,Universidad de La Laguna,ULL03,si
cFh56174,1980,Universidad de Madrid,UDM01,no
HPJ04368,1991,Universidad de Barcelona,UDB02,si
GiT08224,1985,Universidad de La Laguna,ULL03,si
MXg53700,1983,Universidad de La Laguna,ULL03,no
FRf23179,1980,Universidad de Barcelona,UDB02,no
FBR55801,1990,Universidad de Barcelona,UDB02,si
IDJ75746,1989,Universidad de Barcelona,UDB02,si
MTr17932,1999,Universidad de Barcelona,UDB02,si
oGx87908,1980,Universidad de La Laguna,ULL03,no
leB22289,1996,Universidad de Barcelona,UDB02,no
oop46634,1992,Universidad de Madrid,UDM01,no
DUe69676,1999,Universidad de Madrid,UDM01,no
GvH45197,1996,Universidad de Barcelona,UDB02,si
Avr24037,1980,Universidad de La Laguna,ULL03,si
vKR52497,1987,Universidad de Madrid,UDM01,no
bYO64889,1981,Universidad de La Laguna,ULL03,si
pvK70301,1998,Universidad de La Laguna,ULL03,no
SgK33165,1994,Universidad de La Laguna,ULL03,si
EFH23122,1992,Universidad de Barcelona,UDB02,si
IAE10810,1994,Universidad de Barcelona,UDB02,si
WcJ35185,1984,Universidad de Madrid,UDM01,no
FXY94358,1991,Universidad de La Laguna,ULL03,no
Mxv91028,1993,Universidad de Madrid,UDM01,si
gAc84885,1994,Universidad de La Laguna,ULL03,si
dAC01893,1992,Universidad de Barcelona,UDB02,si
FBx83318,1992,Universidad de Barcelona,UDB02,si
IAY72846,1985,Universidad de La Laguna,ULL03,si
yyF93518,1990,Universidad de Barcelona,UDB02,si
LhB69179,1983,Universidad de Madrid,UDM01,si
cWu38026,1998,Universidad de Barcelona,UDB02,si
Mxu07556,1989,Universidad de La Laguna,ULL03,no
LjG53016,1990,Universidad de Madrid,UDM01,si
XmZ19940,1986,Universidad de La Laguna,ULL03,no
Kht13550,1992,Universidad de La Laguna,ULL03,si
TeI65705,1986,Universidad de Madrid,UDM01,si
ijQ94306,1991,Universidad de Barcelona,UDB02,no
eAP30267,1990,Universidad de Madrid,UDM01,si
jZZ82329,1983,Universidad de Madrid,UDM01,no
Zgq18611,1994,Universidad de Barcelona,UDB02,si
bPU18726,1989,Universidad de Madrid,UDM01,no
Ysy35515,1985,Universidad de La Laguna,ULL03,si
KNO69282,1980,Universidad de La Laguna,ULL03,no
uAE46979,1982,Universidad de Barcelona,UDB02,no
GPm53332,1989,Universidad de La Laguna,ULL03,no
anh55469,1985,Universidad de Madrid,UDM01,no
PyV46751,1982,Universidad de Barcelona,UDB02,no
vXh13867,1984,Universidad de La Laguna,ULL03,si
GLl99599,1993,Universidad de La Laguna,ULL03,si
UYj01960,1999,Universidad de Barcelona,UDB02,no
uVf30979,1996,Universidad de Barcelona,UDB02,si
XxO74444,1989,Universidad de Madrid,UDM01,no
jAx00748,1994,Universidad de Madrid,UDM01,no
xNW07461,1996,Universidad de Barcelona,UDB02,si
Vwk55497,1994,Universidad de Madrid,UDM01,no
EEg61338,1988,Universidad de Madrid,UDM01,no
huQ77226,1985,Universidad de La Laguna,ULL03,no
TZy28552,1981,Universidad de La Laguna,ULL03,si
GUW50886,1986,Universidad de Barcelona,UDB02,no
Ecc28122,1992,Universidad de Barcelona,UDB02,si
FYU19244,1988,Universidad de Madrid,UDM01,si
DiE13187,1990,Universidad de Barcelona,UDB02,si
hfM12736,1990,Universidad de Barcelona,UDB02,si
pkY82636,1992,Universidad de Barcelona,UDB02,no
llg91421,1997,Universidad de Madrid,UDM01,no
QFd76859,1985,Universidad de La Laguna,ULL03,si
fWP62132,1993,Universidad de Barcelona,UDB02,si
tIr47293,1991,Universidad de Madrid,UDM01,si
nGX62727,1981,Universidad de Barcelona,UDB02,no
Qoz33337,1987,Universidad de Barcelona,UDB02,no
ajP47782,1992,Universidad de Madrid,UDM01,si
JYn74483,1986,Universidad de La Laguna,ULL03,no
emb16651,1986,Universidad de Barcelona,UDB02,si
upJ71315,1992,Universidad de Madrid,UDM01,si
wxa24826,1995,Universidad de Barcelona,UDB02,si
CVu69332,1981,Universidad de Madrid,UDM01,no
Fng11712,1986,Universidad de Barcelona,UDB02,no
tan45182,1999,Universidad de Madrid,UDM01,si
CrR69922,1988,Universidad de La Laguna,ULL03,si
pXS72089,1985,Universidad de Barcelona,UDB02,si
Nos39974,1987,Universidad de Madrid,UDM01,si
LMt84271,1982,Universidad de La Laguna,ULL03,si
rxk61426,1999,Universidad de Barcelona,UDB02,no
LhJ96596,1991,Universidad de Madrid,UDM01,si
YJS09792,1985,Universidad de Madrid,UDM01,no
LtM51708,1991,Universidad de Madrid,UDM01,si
kOP70517,1984,Universidad de La Laguna,ULL03,si
hOf08848,1984,Universidad de Madrid,UDM01,si
qgQ27331,1997,Universidad de Barcelona,UDB02,si
awS53391,1994,Universidad de Madrid,UDM01,si
dEG49258,1995,Universidad de La Laguna,ULL03,no
PDo83723,1982,Universidad de La Laguna,ULL03,no
VBS75265,1985,Universidad de Madrid,UDM01,si
aLh15078,1994,Universidad de Madrid,UDM01,no
sxk93965,1987,Universidad de Barcelona,UDB02,si
lpY00975,1986,Universidad de Madrid,UDM01,si
DVd08022,1999,Universidad de Madrid,UDM01,no
ssQ90210,1988,Universidad de Barcelona,UDB02,no
PNx68460,1995,Universidad de Madrid,UDM01,si
zZC81302,1993,Universidad de Madrid,UDM01,no
LOj07980,1981,Universidad de Barcelona,UDB02,si
GqR53383,1997,Universidad de La Laguna,ULL03,si
RRg65580,1990,Universidad de Madrid,UDM01,no
Pmq91424,1988,Universidad de Madrid,UDM01,no
ilc25620,1990,Universidad de La Laguna,ULL03,si
vsp53078,1983,Universidad de Madrid,UDM01,no
bAd51330,1995,Universidad de Barcelona,UDB02,no
nqs78357,1994,Universidad de Madrid,UDM01,no
LKd33456,1988,Universidad de Barcelona,UDB02,no
XLX51004,1990,Universidad de Madrid,UDM01,no
PTC31724,1987,Universidad de Barcelona,UDB02,si
DwD34164,1998,Universidad de Barcelona,UDB02,si
Btm89788,1981,Universidad de La Laguna,ULL03,si
dbQ69084,1980,Universidad de La Laguna,ULL03,si
tPS41007,1996,Universidad de Madrid,UDM01,si
jFY60494,1987,Universidad de Madrid,UDM01,si
iQT64742,1990,Universidad de Barcelona,UDB02,si
yqk90432,1988,Universidad de Madrid,UDM01,si
Wwx07336,1990,Universidad de Barcelona,UDB02,si
TOf90597,1991,Universidad de La Laguna,ULL03,no
iYs38839,1984,Universidad de La Laguna,ULL03,no
QQY50516,1985,Universidad de La Laguna,ULL03,si
Rpw63880,1987,Universidad de Barcelona,UDB02,no
LpT10995,1985,Universidad de Madrid,UDM01,no
fWX92694,1990,Universidad de Madrid,UDM01,no
ITk81665,1980,Universidad de Barcelona,UDB02,no
lgp28673,1995,Universidad de Barcelona,UDB02,no
auD75861,1997,Universidad de La Laguna,ULL03,no
rtm30444,1993,Universidad de Madrid,UDM01,si
enN00065,1988,Universidad de La Laguna,ULL03,si
XXv73612,1981,Universidad de Madrid,UDM01,si
APi11628,1997,Universidad de Madrid,UDM01,si
Dyg47132,1982,Universidad de La Laguna,ULL03,no
EXE31024,1996,Universidad de La Laguna,ULL03,si
hVT05526,1995,Universidad de Madrid,UDM01,no
VZc40966,1996,Universidad de Barcelona,UDB02,si
OdW08575,1984,Universidad de La Laguna,ULL03,si
fcv71938,1989,Universidad de Barcelona,UDB02,no
EkZ17467,1991,Universidad de Barcelona,UDB02,no
NnN29913,1999,Universidad de Madrid,UDM01,no
Yxi89354,1982,Universidad de La Laguna,ULL03,no
AAr45979,1999,Universidad de La Laguna,ULL03,no
IRe91820,1985,Universidad de Madrid,UDM01,no
hTd60070,1999,Universidad de La Laguna,ULL03,no
XWE55989,1984,Universidad de La Laguna,ULL03,si
AdZ12295,1993,Universidad de Barcelona,UDB02,no
ykq90089,1998,Universidad de La Laguna,ULL03,si
ALV67681,1996,Universidad de Madrid,UDM01,si
ucK73944,1996,Universidad de Madrid,UDM01,si
nhb57906,1988,Universidad de Madrid,UDM01,no
ibU09312,1986,Universidad de Barcelona,UDB02,no
OeL67131,1980,Universidad de Barcelona,UDB02,no
YNf10419,1986,Universidad de Madrid,UDM01,no
QZR65888,1984,Universidad de Madrid,UDM01,no
vYL79714,1998,Universidad de La Laguna,ULL03,si
mAy50880,1998,Universidad de Madrid,UDM01,no
YPB53807,1994,Universidad de Madrid,UDM01,si
Jbh87830,1983,Universidad de La Laguna,ULL03,si
ttK73053,1984,Universidad de Madrid,UDM01,no
Jwy72311,1986,Universidad de Barcelona,UDB02,si
qNY58435,1994,Universidad de Barcelona,UDB02,si
mVV12214,1984,Universidad de La Laguna,ULL03,no
oqA20766,1985,Universidad de La Laguna,ULL03,si
TDb47382,1999,Universidad de La Laguna,ULL03,si
RFi65293,1992,Universidad de La Laguna,ULL03,no
EUi68628,1983,Universidad de La Laguna,ULL03,si
dnL76399,1993,Universidad de La Laguna,ULL03,no
Eeh83095,1989,Universidad de Barcelona,UDB02,no
qiB66485,1997,Universidad de La Laguna,ULL03,no
cJr29934,1984,Universidad de La Laguna,ULL03,si
UCl91596,1993,Universidad de La Laguna,ULL03,si
puN82040,1985,Universidad de Barcelona,UDB02,no
fTB86779,1983,Universidad de Madrid,UDM01,no
hXJ72794,1984,Universidad de Madrid,UDM01,si
mVI33192,1999,Universidad de Barcelona,UDB02,no
SCi05800,1989,Universidad de Madrid,UDM01,no
PTv88830,1991,Universidad de La Laguna,ULL03,no
MeU81979,1997,Universidad de Barcelona,UDB02,si
Jmn15789,1994,Universidad de Barcelona,UDB02,no
ykQ29246,1991,Universidad de Barcelona,UDB02,no
zna25261,1983,Universidad de Madrid,UDM01,si
Bsk11981,1987,Universidad de Barcelona,UDB02,si
JJJ05008,1991,Universidad de La Laguna,ULL03,si
QaJ66776,1984,Universidad de Madrid,UDM01,si
sWm18396,1994,Universidad de Barcelona,UDB02,no
lsG96170,1990,Universidad de La Laguna,ULL03,no
Jxm78975,1988,Universidad de Barcelona,UDB02,si
cmc67129,1982,Universidad de Madrid,UDM01,no
UgT13053,1981,Universidad de La Laguna,ULL03,no
jck09664,1994,Universidad de Madrid,UDM01,no
yGF50766,1986,Universidad de Barcelona,UDB02,si
CtO58431,1986,Universidad de La Laguna,ULL03,no
OeR93801,1983,Universidad de Madrid,UDM01,no
ZNW55661,1987,Universidad de Barcelona,UDB02,no
Jci87649,1997,Universidad de Madrid,UDM01,no
Jfa91319,1985,Universidad de Barcelona,UDB02,no
GbK01871,1993,Universidad de Barcelona,UDB02,si
CuK38725,1999,Universidad de Barcelona,UDB02,no
nRz97496,1994,Universidad de Madrid,UDM01,si
VMY66311,1998,Universidad de Madrid,UDM01,no
rGi81780,1980,Universidad de La Laguna,ULL03,si
caV73523,1991,Universidad de La Laguna,ULL03,si
xbu16855,1987,Universidad de Barcelona,UDB02,no
YUI98984,1995,Universidad de Barcelona,UDB02,no
QUX88121,1984,Universidad de Barcelona,UDB02,no
Txi95354,1983,Universidad de Barcelona,UDB02,si
NcD17322,1993,Universidad de Barcelona,UDB02,si
mEW55486,1985,Universidad de La Laguna,ULL03,si
AYy65071,1999,Universidad de Barcelona,UDB02,si
Ovg98884,1994,Universidad de Madrid,UDM01,no
knU31822,1998,Universidad de La Laguna,ULL03,si
Jcd59005,1999,Universidad de La Laguna,ULL03,no
jUw33356,1995,Universidad de Madrid,UDM01,no
bfI04485,1981,Universidad de La Laguna,ULL03,no
mEa29549,1993,Universidad de La Laguna,ULL03,no
LHk83916,1980,Universidad de La Laguna,ULL03,si
QOV68799,1998,Universidad de La Laguna,ULL03,si
sni13576,1983,Universidad de La Laguna,ULL03,no
wdu63551,1996,Universidad de Madrid,UDM01,si
Nac75300,1990,Universidad de Barcelona,UDB02,no
hwG27790,1994,Universidad de Barcelona,UDB02,si
pIM58853,1984,Universidad de Madrid,UDM01,no
DmG02054,1988,Universidad de Madrid,UDM01,no
phF84310,1996,Universidad de Madrid,UDM01,si
PdV06030,1986,Universidad de La Laguna,ULL03,si
jFC81664,1981,Universidad de La Laguna,ULL03,si
Pcv93345,1999,Universidad de La Laguna,ULL03,si
Kyg74287,1984,Universidad de Madrid,UDM01,si
vAp85297,1984,Universidad de La Laguna,ULL03,no
uWt42757,1988,Universidad de La Laguna,ULL03,no
zud55913,1992,Universidad de Barcelona,UDB02,si
BaX81960,1980,Universidad de La Laguna,ULL03,si
zgu38881,1981,Universidad de Barcelona,UDB02,si
pTe69508,1999,Universidad de Madrid,UDM01,si
