indice,ambito_isced,cod_plan,cod_mec,curso_aca,municipio,nacionalidad,nuevo_ingreso,provincia,rama,sexo,titulacion,nombre_plan_propio,universidad,cod_universidad,cod_tipo_matricula,tipo_matricula,id
4415,IS10,PLAN367gw,MEC21,2022/2023,Murcia,Azerbaiyán,no,León,Ciencias de la Salud,Masculino,Medicina,animi,Universidad de Barcelona,UDB02,T68,dolores,vNh14540
4416,IS97,PLAN367gw,MEC19,2019/2020,Murcia,Azerbaiyán,no,León,Ciencias de la Salud,Masculino,Medicina,animi,Universidad de Barcelona,UDB02,T68,dolores,vNh14540
4417,IS43,PLAN180hL,MEC50,2023/2024,Barcelona,Micronesia,si,Girona,Humanidades,Masculino,Historia,occaecati,Universidad de Barcelona,UDB02,T18,cupiditate,OOO60346
4418,IS96,PLAN367gw,MEC60,2017/2018,Baleares,Tonga,si,Ourense,Ciencias de la Salud,Femenino,Medicina,ducimus,Universidad de Barcelona,UDB02,T36,hic,Ari48727
4419,IS21,PLAN983cq,MEC41,2019/2020,Soria,Gabón,si,Jaén,Ingeniería y Tecnología,Femenino,Ingeniería Informática,qui,Universidad de Barcelona,UDB02,T92,quas,Hnn64397
4420,IS35,PLAN983cq,MEC91,2018/2019,Soria,Gabón,no,Jaén,Ingeniería y Tecnología,Femenino,Ingeniería Informática,qui,Universidad de Barcelona,UDB02,T92,quas,Hnn64397
4421,IS56,PLAN983cq,MEC32,2022/2023,Soria,Gabón,no,Jaén,Ingeniería y Tecnología,Femenino,Ingeniería Informática,qui,Universidad de Barcelona,UDB02,T92,quas,Hnn64397
4422,IS42,PLAN180hL,MEC66,2017/2018,Castellón,Guyana,si,Málaga,Humanidades,Masculino,Historia,alias,Universidad de Barcelona,UDB02,T65,inventore,eIE81867
4423,IS56,PLAN485Fi,MEC69,2022/2023,Jaén,Comoras,si,Sevilla,Ciencias Sociales y Jurídicas,Masculino,Derecho,nihil,Universidad de Madrid,UDM01,T28,aperiam,FwU43400
4424,IS98,PLAN485Fi,MEC91,2021/2022,Jaén,Comoras,no,Sevilla,Ciencias Sociales y Jurídicas,Masculino,Derecho,nihil,Universidad de Madrid,UDM01,T28,aperiam,FwU43400
4425,IS06,PLAN485Fi,MEC52,2023/2024,Jaén,Comoras,no,Sevilla,Ciencias Sociales y Jurídicas,Masculino,Derecho,nihil,Universidad de Madrid,UDM01,T28,aperiam,FwU43400
4426,IS49,PLAN180hL,MEC60,2021/2022,Guipúzcoa,Mongolia,si,Córdoba,Humanidades,Femenino,Historia,eius,Universidad de La Laguna,ULL03,T08,quas,RFy36387
4427,IS01,PLAN180hL,MEC74,2023/2024,Guipúzcoa,Mongolia,no,Córdoba,Humanidades,Femenino,Historia,eius,Universidad de La Laguna,ULL03,T08,quas,RFy36387
4428,IS02,PLAN180hL,MEC70,2017/2018,Guipúzcoa,Mongolia,no,Córdoba,Humanidades,Femenino,Historia,eius,Universidad de La Laguna,ULL03,T08,quas,RFy36387
4429,IS08,PLAN180hL,MEC75,2022/2023,Guipúzcoa,Mongolia,no,Córdoba,Humanidades,Femenino,Historia,eius,Universidad de La Laguna,ULL03,T08,quas,RFy36387
4430,IS93,PLAN180hL,MEC64,2018/2019,Guipúzcoa,Mongolia,no,Córdoba,Humanidades,Femenino,Historia,eius,Universidad de La Laguna,ULL03,T08,quas,RFy36387
4431,IS84,PLAN180hL,MEC48,2023/2024,Guipúzcoa,Venezuela,si,Girona,Humanidades,Masculino,Historia,nulla,Universidad de Barcelona,UDB02,T59,dicta,hFB24577
4432,IS63,PLAN180hL,MEC01,2020/2021,Guipúzcoa,Venezuela,no,Girona,Humanidades,Masculino,Historia,nulla,Universidad de Barcelona,UDB02,T59,dicta,hFB24577
4433,IS61,PLAN983cq,MEC67,2023/2024,Girona,Nauru,si,Málaga,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nesciunt,Universidad de La Laguna,ULL03,T53,praesentium,hhF17639
4434,IS69,PLAN983cq,MEC64,2022/2023,Girona,Nauru,no,Málaga,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nesciunt,Universidad de La Laguna,ULL03,T53,praesentium,hhF17639
4435,IS09,PLAN983cq,MEC10,2018/2019,Girona,Nauru,no,Málaga,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nesciunt,Universidad de La Laguna,ULL03,T53,praesentium,hhF17639
4436,IS62,PLAN983cq,MEC51,2020/2021,Girona,Nauru,no,Málaga,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nesciunt,Universidad de La Laguna,ULL03,T53,praesentium,hhF17639
4437,IS68,PLAN983cq,MEC60,2019/2020,Girona,Nauru,no,Málaga,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nesciunt,Universidad de La Laguna,ULL03,T53,praesentium,hhF17639
4438,IS09,PLAN983cq,MEC84,2020/2021,Guadalajara,Bahrein,si,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eum,Universidad de Madrid,UDM01,T11,veritatis,MTd26164
4439,IS07,PLAN983cq,MEC96,2022/2023,Guadalajara,Bahrein,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eum,Universidad de Madrid,UDM01,T11,veritatis,MTd26164
4440,IS99,PLAN983cq,MEC15,2018/2019,Guadalajara,Bahrein,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eum,Universidad de Madrid,UDM01,T11,veritatis,MTd26164
4441,IS36,PLAN983cq,MEC37,2019/2020,Guadalajara,Bahrein,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eum,Universidad de Madrid,UDM01,T11,veritatis,MTd26164
4442,IS04,PLAN485Fi,MEC21,2017/2018,Asturias,Alemania,si,Santa Cruz de Tenerife,Ciencias Sociales y Jurídicas,Masculino,Derecho,odio,Universidad de Barcelona,UDB02,T05,necessitatibus,ApJ33610
4443,IS53,PLAN485Fi,MEC74,2018/2019,Asturias,Alemania,no,Santa Cruz de Tenerife,Ciencias Sociales y Jurídicas,Masculino,Derecho,odio,Universidad de Barcelona,UDB02,T05,necessitatibus,ApJ33610
4444,IS59,PLAN485Fi,MEC00,2022/2023,Asturias,Alemania,no,Santa Cruz de Tenerife,Ciencias Sociales y Jurídicas,Masculino,Derecho,odio,Universidad de Barcelona,UDB02,T05,necessitatibus,ApJ33610
4445,IS90,PLAN485Fi,MEC00,2019/2020,Asturias,Alemania,no,Santa Cruz de Tenerife,Ciencias Sociales y Jurídicas,Masculino,Derecho,odio,Universidad de Barcelona,UDB02,T05,necessitatibus,ApJ33610
4446,IS86,PLAN485Fi,MEC56,2023/2024,Asturias,Alemania,no,Santa Cruz de Tenerife,Ciencias Sociales y Jurídicas,Masculino,Derecho,odio,Universidad de Barcelona,UDB02,T05,necessitatibus,ApJ33610
4447,IS83,PLAN983cq,MEC64,2021/2022,Guipúzcoa,Camboya,si,Granada,Ingeniería y Tecnología,Femenino,Ingeniería Informática,laborum,Universidad de La Laguna,ULL03,T42,odio,zrW60916
4448,IS59,PLAN983cq,MEC52,2017/2018,Guipúzcoa,Camboya,no,Granada,Ingeniería y Tecnología,Femenino,Ingeniería Informática,laborum,Universidad de La Laguna,ULL03,T42,odio,zrW60916
4449,IS22,PLAN983cq,MEC04,2019/2020,Guipúzcoa,Camboya,no,Granada,Ingeniería y Tecnología,Femenino,Ingeniería Informática,laborum,Universidad de La Laguna,ULL03,T42,odio,zrW60916
4450,IS05,PLAN983cq,MEC56,2017/2018,Melilla,Filipinas,si,Jaén,Ingeniería y Tecnología,Masculino,Ingeniería Informática,animi,Universidad de Barcelona,UDB02,T23,in,xwi83134
4451,IS45,PLAN983cq,MEC15,2022/2023,Melilla,Filipinas,no,Jaén,Ingeniería y Tecnología,Masculino,Ingeniería Informática,animi,Universidad de Barcelona,UDB02,T23,in,xwi83134
4452,IS05,PLAN983cq,MEC49,2019/2020,Melilla,Filipinas,no,Jaén,Ingeniería y Tecnología,Masculino,Ingeniería Informática,animi,Universidad de Barcelona,UDB02,T23,in,xwi83134
4453,IS19,PLAN983cq,MEC85,2018/2019,Melilla,Filipinas,no,Jaén,Ingeniería y Tecnología,Masculino,Ingeniería Informática,animi,Universidad de Barcelona,UDB02,T23,in,xwi83134
4454,IS84,PLAN983cq,MEC44,2023/2024,Melilla,Filipinas,no,Jaén,Ingeniería y Tecnología,Masculino,Ingeniería Informática,animi,Universidad de Barcelona,UDB02,T23,in,xwi83134
4455,IS61,PLAN367gw,MEC60,2020/2021,Ciudad,República Dominicana,si,Guipúzcoa,Ciencias de la Salud,Femenino,Medicina,facere,Universidad de La Laguna,ULL03,T70,quae,zRB64562
4456,IS49,PLAN367gw,MEC05,2019/2020,Ciudad,República Dominicana,no,Guipúzcoa,Ciencias de la Salud,Femenino,Medicina,facere,Universidad de La Laguna,ULL03,T70,quae,zRB64562
4457,IS19,PLAN367gw,MEC10,2018/2019,Zamora,Indonesia,si,Ourense,Ciencias de la Salud,Femenino,Medicina,esse,Universidad de Madrid,UDM01,T31,voluptatum,Qbt65322
4458,IS20,PLAN367gw,MEC80,2023/2024,Zamora,Indonesia,no,Ourense,Ciencias de la Salud,Femenino,Medicina,esse,Universidad de Madrid,UDM01,T31,voluptatum,Qbt65322
4459,IS04,PLAN367gw,MEC02,2017/2018,Zamora,Indonesia,no,Ourense,Ciencias de la Salud,Femenino,Medicina,esse,Universidad de Madrid,UDM01,T31,voluptatum,Qbt65322
4460,IS17,PLAN367gw,MEC38,2022/2023,Zamora,Indonesia,no,Ourense,Ciencias de la Salud,Femenino,Medicina,esse,Universidad de Madrid,UDM01,T31,voluptatum,Qbt65322
4461,IS80,PLAN983cq,MEC44,2020/2021,Navarra,Rumania,si,Lleida,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eius,Universidad de Barcelona,UDB02,T31,molestias,zDV88144
4462,IS58,PLAN983cq,MEC67,2019/2020,Navarra,Rumania,no,Lleida,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eius,Universidad de Barcelona,UDB02,T31,molestias,zDV88144
4463,IS85,PLAN983cq,MEC39,2023/2024,Navarra,Rumania,no,Lleida,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eius,Universidad de Barcelona,UDB02,T31,molestias,zDV88144
4464,IS19,PLAN983cq,MEC79,2018/2019,Navarra,Rumania,no,Lleida,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eius,Universidad de Barcelona,UDB02,T31,molestias,zDV88144
4465,IS47,PLAN983cq,MEC64,2022/2023,Navarra,Rumania,no,Lleida,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eius,Universidad de Barcelona,UDB02,T31,molestias,zDV88144
4466,IS58,PLAN180hL,MEC35,2020/2021,Álava,Kazajstán,si,Lugo,Humanidades,Femenino,Historia,impedit,Universidad de La Laguna,ULL03,T21,laborum,Ojy15416
4467,IS44,PLAN180hL,MEC46,2023/2024,Álava,Kazajstán,no,Lugo,Humanidades,Femenino,Historia,impedit,Universidad de La Laguna,ULL03,T21,laborum,Ojy15416
4468,IS46,PLAN367gw,MEC15,2023/2024,Guadalajara,China,si,Sevilla,Ciencias de la Salud,Masculino,Medicina,praesentium,Universidad de Madrid,UDM01,T54,debitis,RPA46893
4469,IS23,PLAN367gw,MEC45,2018/2019,Guadalajara,China,no,Sevilla,Ciencias de la Salud,Masculino,Medicina,praesentium,Universidad de Madrid,UDM01,T54,debitis,RPA46893
4470,IS85,PLAN367gw,MEC20,2020/2021,Guadalajara,China,no,Sevilla,Ciencias de la Salud,Masculino,Medicina,praesentium,Universidad de Madrid,UDM01,T54,debitis,RPA46893
4471,IS72,PLAN367gw,MEC35,2019/2020,Guadalajara,China,no,Sevilla,Ciencias de la Salud,Masculino,Medicina,praesentium,Universidad de Madrid,UDM01,T54,debitis,RPA46893
4472,IS33,PLAN367gw,MEC55,2021/2022,Guadalajara,China,no,Sevilla,Ciencias de la Salud,Masculino,Medicina,praesentium,Universidad de Madrid,UDM01,T54,debitis,RPA46893
4473,IS41,PLAN180hL,MEC72,2020/2021,Castellón,Senegal,si,Málaga,Humanidades,Masculino,Historia,veniam,Universidad de La Laguna,ULL03,T27,pariatur,ocI24183
4474,IS43,PLAN485Fi,MEC86,2018/2019,Girona,Kiribati,si,Ceuta,Ciencias Sociales y Jurídicas,Femenino,Derecho,iure,Universidad de Madrid,UDM01,T15,quia,rDr88565
4475,IS56,PLAN485Fi,MEC80,2019/2020,Girona,Kiribati,no,Ceuta,Ciencias Sociales y Jurídicas,Femenino,Derecho,iure,Universidad de Madrid,UDM01,T15,quia,rDr88565
4476,IS32,PLAN983cq,MEC05,2018/2019,Cuenca,Micronesia,si,Murcia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,molestiae,Universidad de Madrid,UDM01,T79,fugit,nmr86168
4477,IS95,PLAN983cq,MEC60,2020/2021,Cuenca,Micronesia,no,Murcia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,molestiae,Universidad de Madrid,UDM01,T79,fugit,nmr86168
4478,IS05,PLAN983cq,MEC01,2022/2023,Cuenca,Micronesia,no,Murcia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,molestiae,Universidad de Madrid,UDM01,T79,fugit,nmr86168
4479,IS91,PLAN983cq,MEC36,2021/2022,Cuenca,Micronesia,no,Murcia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,molestiae,Universidad de Madrid,UDM01,T79,fugit,nmr86168
4480,IS96,PLAN367gw,MEC60,2020/2021,Guipúzcoa,Malasia,si,Valencia,Ciencias de la Salud,Femenino,Medicina,expedita,Universidad de La Laguna,ULL03,T08,repudiandae,Hbb05337
4481,IS46,PLAN367gw,MEC99,2023/2024,Guipúzcoa,Malasia,no,Valencia,Ciencias de la Salud,Femenino,Medicina,expedita,Universidad de La Laguna,ULL03,T08,repudiandae,Hbb05337
4482,IS32,PLAN367gw,MEC38,2018/2019,Guipúzcoa,Malasia,no,Valencia,Ciencias de la Salud,Femenino,Medicina,expedita,Universidad de La Laguna,ULL03,T08,repudiandae,Hbb05337
4483,IS63,PLAN367gw,MEC06,2022/2023,Guipúzcoa,Malasia,no,Valencia,Ciencias de la Salud,Femenino,Medicina,expedita,Universidad de La Laguna,ULL03,T08,repudiandae,Hbb05337
4484,IS38,PLAN180hL,MEC92,2023/2024,Burgos,Malawi,si,Girona,Humanidades,Masculino,Historia,id,Universidad de La Laguna,ULL03,T49,quia,OQa04569
4485,IS45,PLAN485Fi,MEC03,2020/2021,Valencia,Mauritania,si,León,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de La Laguna,ULL03,T55,labore,Qep68536
4486,IS48,PLAN485Fi,MEC69,2017/2018,Valencia,Mauritania,no,León,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de La Laguna,ULL03,T55,labore,Qep68536
4487,IS64,PLAN485Fi,MEC77,2021/2022,Valencia,Mauritania,no,León,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de La Laguna,ULL03,T55,labore,Qep68536
4488,IS23,PLAN485Fi,MEC17,2018/2019,Valencia,Mauritania,no,León,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de La Laguna,ULL03,T55,labore,Qep68536
4489,IS17,PLAN983cq,MEC29,2021/2022,Navarra,Vietman,si,Sevilla,Ingeniería y Tecnología,Masculino,Ingeniería Informática,eveniet,Universidad de Barcelona,UDB02,T01,rerum,bLQ00742
4490,IS75,PLAN983cq,MEC11,2018/2019,Navarra,Vietman,no,Sevilla,Ingeniería y Tecnología,Masculino,Ingeniería Informática,eveniet,Universidad de Barcelona,UDB02,T01,rerum,bLQ00742
4491,IS20,PLAN983cq,MEC67,2017/2018,Navarra,Vietman,no,Sevilla,Ingeniería y Tecnología,Masculino,Ingeniería Informática,eveniet,Universidad de Barcelona,UDB02,T01,rerum,bLQ00742
4492,IS77,PLAN983cq,MEC32,2022/2023,Navarra,Vietman,no,Sevilla,Ingeniería y Tecnología,Masculino,Ingeniería Informática,eveniet,Universidad de Barcelona,UDB02,T01,rerum,bLQ00742
4493,IS05,PLAN367gw,MEC64,2019/2020,Baleares,Djibouti,si,Huesca,Ciencias de la Salud,Femenino,Medicina,eum,Universidad de Madrid,UDM01,T41,facilis,KAn95578
4494,IS53,PLAN367gw,MEC46,2018/2019,Baleares,Djibouti,no,Huesca,Ciencias de la Salud,Femenino,Medicina,eum,Universidad de Madrid,UDM01,T41,facilis,KAn95578
4495,IS79,PLAN367gw,MEC94,2021/2022,Baleares,Djibouti,no,Huesca,Ciencias de la Salud,Femenino,Medicina,eum,Universidad de Madrid,UDM01,T41,facilis,KAn95578
4496,IS40,PLAN367gw,MEC57,2019/2020,Huelva,Mauritania,si,Cantabria,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T52,molestiae,GCg62569
4497,IS74,PLAN367gw,MEC43,2021/2022,Huelva,Mauritania,no,Cantabria,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T52,molestiae,GCg62569
4498,IS41,PLAN367gw,MEC29,2020/2021,Huelva,Mauritania,no,Cantabria,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T52,molestiae,GCg62569
4499,IS52,PLAN367gw,MEC89,2017/2018,Huelva,Mauritania,no,Cantabria,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T52,molestiae,GCg62569
4500,IS59,PLAN367gw,MEC65,2023/2024,Huelva,Mauritania,no,Cantabria,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T52,molestiae,GCg62569
4501,IS38,PLAN485Fi,MEC36,2017/2018,León,Namibia,si,Córdoba,Ciencias Sociales y Jurídicas,Femenino,Derecho,nam,Universidad de Barcelona,UDB02,T05,deleniti,AzG26988
4502,IS22,PLAN485Fi,MEC32,2022/2023,León,Namibia,no,Córdoba,Ciencias Sociales y Jurídicas,Femenino,Derecho,nam,Universidad de Barcelona,UDB02,T05,deleniti,AzG26988
4503,IS10,PLAN485Fi,MEC44,2023/2024,León,Namibia,no,Córdoba,Ciencias Sociales y Jurídicas,Femenino,Derecho,nam,Universidad de Barcelona,UDB02,T05,deleniti,AzG26988
4504,IS79,PLAN485Fi,MEC32,2019/2020,León,Namibia,no,Córdoba,Ciencias Sociales y Jurídicas,Femenino,Derecho,nam,Universidad de Barcelona,UDB02,T05,deleniti,AzG26988
4505,IS28,PLAN180hL,MEC56,2023/2024,Las Palmas,Venezuela,si,Valencia,Humanidades,Masculino,Historia,tempora,Universidad de Barcelona,UDB02,T37,sed,LyZ71054
4506,IS73,PLAN180hL,MEC22,2022/2023,Las Palmas,Venezuela,no,Valencia,Humanidades,Masculino,Historia,tempora,Universidad de Barcelona,UDB02,T37,sed,LyZ71054
4507,IS83,PLAN180hL,MEC33,2020/2021,Las Palmas,Venezuela,no,Valencia,Humanidades,Masculino,Historia,tempora,Universidad de Barcelona,UDB02,T37,sed,LyZ71054
4508,IS58,PLAN485Fi,MEC34,2019/2020,Navarra,Bahamas,si,Asturias,Ciencias Sociales y Jurídicas,Masculino,Derecho,veniam,Universidad de La Laguna,ULL03,T31,odit,Yxx75555
4509,IS51,PLAN485Fi,MEC32,2018/2019,Navarra,Bahamas,no,Asturias,Ciencias Sociales y Jurídicas,Masculino,Derecho,veniam,Universidad de La Laguna,ULL03,T31,odit,Yxx75555
4510,IS88,PLAN485Fi,MEC98,2022/2023,Navarra,Bahamas,no,Asturias,Ciencias Sociales y Jurídicas,Masculino,Derecho,veniam,Universidad de La Laguna,ULL03,T31,odit,Yxx75555
4511,IS93,PLAN180hL,MEC21,2021/2022,Huelva,Bhután,si,Las Palmas,Humanidades,Femenino,Historia,deleniti,Universidad de Barcelona,UDB02,T85,tenetur,bCh91141
4512,IS60,PLAN367gw,MEC17,2022/2023,Guipúzcoa,Bhután,si,La Rioja,Ciencias de la Salud,Masculino,Medicina,officiis,Universidad de Madrid,UDM01,T56,perspiciatis,qaG22483
4513,IS17,PLAN367gw,MEC50,2018/2019,Guipúzcoa,Bhután,no,La Rioja,Ciencias de la Salud,Masculino,Medicina,officiis,Universidad de Madrid,UDM01,T56,perspiciatis,qaG22483
4514,IS88,PLAN983cq,MEC36,2021/2022,Melilla,Perú,si,Cádiz,Ingeniería y Tecnología,Femenino,Ingeniería Informática,ad,Universidad de Madrid,UDM01,T85,aliquam,GWg11286
4515,IS70,PLAN983cq,MEC70,2020/2021,Melilla,Perú,no,Cádiz,Ingeniería y Tecnología,Femenino,Ingeniería Informática,ad,Universidad de Madrid,UDM01,T85,aliquam,GWg11286
4516,IS73,PLAN983cq,MEC54,2017/2018,Melilla,Perú,no,Cádiz,Ingeniería y Tecnología,Femenino,Ingeniería Informática,ad,Universidad de Madrid,UDM01,T85,aliquam,GWg11286
4517,IS79,PLAN983cq,MEC60,2018/2019,Soria,República Unida de Tanzanía,si,Guipúzcoa,Ingeniería y Tecnología,Femenino,Ingeniería Informática,maiores,Universidad de La Laguna,ULL03,T37,unde,kyQ66114
4518,IS87,PLAN983cq,MEC96,2023/2024,Soria,República Unida de Tanzanía,no,Guipúzcoa,Ingeniería y Tecnología,Femenino,Ingeniería Informática,maiores,Universidad de La Laguna,ULL03,T37,unde,kyQ66114
4519,IS83,PLAN485Fi,MEC55,2019/2020,Valladolid,Japón,si,La Coruña,Ciencias Sociales y Jurídicas,Femenino,Derecho,tenetur,Universidad de Barcelona,UDB02,T26,magnam,wyL74174
4520,IS77,PLAN485Fi,MEC19,2021/2022,Valladolid,Japón,no,La Coruña,Ciencias Sociales y Jurídicas,Femenino,Derecho,tenetur,Universidad de Barcelona,UDB02,T26,magnam,wyL74174
4521,IS60,PLAN485Fi,MEC45,2018/2019,Valladolid,Japón,no,La Coruña,Ciencias Sociales y Jurídicas,Femenino,Derecho,tenetur,Universidad de Barcelona,UDB02,T26,magnam,wyL74174
4522,IS63,PLAN485Fi,MEC24,2017/2018,Valladolid,Japón,no,La Coruña,Ciencias Sociales y Jurídicas,Femenino,Derecho,tenetur,Universidad de Barcelona,UDB02,T26,magnam,wyL74174
4523,IS80,PLAN485Fi,MEC87,2023/2024,Valladolid,Japón,no,La Coruña,Ciencias Sociales y Jurídicas,Femenino,Derecho,tenetur,Universidad de Barcelona,UDB02,T26,magnam,wyL74174
4524,IS28,PLAN983cq,MEC16,2019/2020,Salamanca,República Unida de Tanzanía,si,Las Palmas,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eaque,Universidad de Madrid,UDM01,T34,sed,FYt89288
4525,IS16,PLAN983cq,MEC71,2022/2023,Salamanca,República Unida de Tanzanía,no,Las Palmas,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eaque,Universidad de Madrid,UDM01,T34,sed,FYt89288
4526,IS57,PLAN983cq,MEC94,2017/2018,Salamanca,República Unida de Tanzanía,no,Las Palmas,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eaque,Universidad de Madrid,UDM01,T34,sed,FYt89288
4527,IS97,PLAN983cq,MEC15,2020/2021,Salamanca,República Unida de Tanzanía,no,Las Palmas,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eaque,Universidad de Madrid,UDM01,T34,sed,FYt89288
4528,IS14,PLAN983cq,MEC98,2023/2024,Salamanca,República Unida de Tanzanía,no,Las Palmas,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eaque,Universidad de Madrid,UDM01,T34,sed,FYt89288
4529,IS53,PLAN180hL,MEC07,2019/2020,Asturias,Tonga,si,Cáceres,Humanidades,Femenino,Historia,at,Universidad de La Laguna,ULL03,T96,ratione,THt78999
4530,IS35,PLAN180hL,MEC69,2021/2022,Las Palmas,Japón,si,Navarra,Humanidades,Masculino,Historia,temporibus,Universidad de Madrid,UDM01,T83,placeat,vcH94964
4531,IS84,PLAN180hL,MEC03,2018/2019,Las Palmas,Japón,no,Navarra,Humanidades,Masculino,Historia,temporibus,Universidad de Madrid,UDM01,T83,placeat,vcH94964
4532,IS84,PLAN180hL,MEC49,2023/2024,Las Palmas,Japón,no,Navarra,Humanidades,Masculino,Historia,temporibus,Universidad de Madrid,UDM01,T83,placeat,vcH94964
4533,IS90,PLAN485Fi,MEC38,2018/2019,La Coruña,Rwanda,si,Valladolid,Ciencias Sociales y Jurídicas,Masculino,Derecho,veniam,Universidad de Barcelona,UDB02,T02,deserunt,Onp95449
4534,IS52,PLAN485Fi,MEC41,2019/2020,La Coruña,Rwanda,no,Valladolid,Ciencias Sociales y Jurídicas,Masculino,Derecho,veniam,Universidad de Barcelona,UDB02,T02,deserunt,Onp95449
4535,IS17,PLAN485Fi,MEC23,2017/2018,La Coruña,Rwanda,no,Valladolid,Ciencias Sociales y Jurídicas,Masculino,Derecho,veniam,Universidad de Barcelona,UDB02,T02,deserunt,Onp95449
4536,IS51,PLAN485Fi,MEC48,2020/2021,La Coruña,Rwanda,no,Valladolid,Ciencias Sociales y Jurídicas,Masculino,Derecho,veniam,Universidad de Barcelona,UDB02,T02,deserunt,Onp95449
4537,IS36,PLAN367gw,MEC73,2021/2022,León,Venezuela,si,Albacete,Ciencias de la Salud,Femenino,Medicina,consectetur,Universidad de Madrid,UDM01,T73,placeat,yBB64107
4538,IS02,PLAN367gw,MEC03,2019/2020,León,Venezuela,no,Albacete,Ciencias de la Salud,Femenino,Medicina,consectetur,Universidad de Madrid,UDM01,T73,placeat,yBB64107
4539,IS76,PLAN367gw,MEC13,2023/2024,León,Venezuela,no,Albacete,Ciencias de la Salud,Femenino,Medicina,consectetur,Universidad de Madrid,UDM01,T73,placeat,yBB64107
4540,IS39,PLAN485Fi,MEC17,2021/2022,Las Palmas,República Checa,si,Málaga,Ciencias Sociales y Jurídicas,Femenino,Derecho,saepe,Universidad de La Laguna,ULL03,T33,voluptate,QVN00297
4541,IS25,PLAN485Fi,MEC56,2017/2018,Las Palmas,República Checa,no,Málaga,Ciencias Sociales y Jurídicas,Femenino,Derecho,saepe,Universidad de La Laguna,ULL03,T33,voluptate,QVN00297
4542,IS74,PLAN485Fi,MEC35,2018/2019,Las Palmas,República Checa,no,Málaga,Ciencias Sociales y Jurídicas,Femenino,Derecho,saepe,Universidad de La Laguna,ULL03,T33,voluptate,QVN00297
